order_id,payment_sequential,payment_type,payment_installments,payment_value
o_003252,1,credit_card,1,107.08
o_003253,1,credit_card,1,174.94
o_003254,1,credit_card,6,65.56
o_003255,1,boleto,1,607.31
o_003256,1,voucher,1,30.01
o_003257,1,credit_card,4,37.94
o_003258,1,boleto,1,127.29
o_003259,1,boleto,1,85.29
o_003260,1,credit_card,1,198.16
o_003261,1,credit_card,4,314.02
o_003262,1,credit_card,1,982.86
o_003263,1,credit_card,6,75.9
o_003264,1,boleto,1,88.43
o_003265,1,credit_card,1,133.67
o_003266,1,boleto,1,176.86
o_003267,1,boleto,1,50.34
o_003268,1,boleto,1,37.33
o_003269,1,credit_card,3,31.66
o_003270,1,credit_card,3,651.37
o_003271,1,boleto,1,55.58
o_003272,1,credit_card,1,158.5
o_003273,1,credit_card,6,149.45
o_003274,1,credit_card,10,71.05
o_003275,1,boleto,1,29.97
o_003276,1,credit_card,2,96.03
o_003277,1,credit_card,1,429.79
o_003278,1,credit_card,1,102.42
o_003279,1,credit_card,10,259.47
o_003280,1,credit_card,1,180.33
o_003281,1,credit_card,2,155.97
o_003282,1,boleto,1,350.65
o_003283,1,boleto,1,120.38
o_003284,1,boleto,1,231.35
o_003285,1,credit_card,4,55.38
o_003286,1,credit_card,1,153.61
o_003287,1,credit_card,10,129.04
o_003288,1,credit_card,1,125.07
o_003289,1,voucher,1,127.83
o_003290,1,boleto,1,38.47
o_003291,1,credit_card,1,298.9
o_003292,1,credit_card,1,44.7
o_003293,1,credit_card,1,387.42
o_003294,1,credit_card,1,132.35
o_003295,1,credit_card,3,39.25
o_003296,1,credit_card,1,105.04
o_003297,1,credit_card,6,205.0
o_003298,1,credit_card,8,79.56
o_003299,1,credit_card,4,252.85
o_003300,1,boleto,1,180.76
o_003301,1,credit_card,1,71.59
o_003302,1,credit_card,1,97.53
o_003303,1,credit_card,2,184.72
o_003304,1,credit_card,1,210.14
o_003305,1,credit_card,1,41.03
o_003306,1,credit_card,10,66.12
o_003307,1,boleto,1,107.6
o_003308,1,boleto,1,37.14
o_003309,1,credit_card,2,44.04
o_003310,1,credit_card,4,77.83
o_003311,1,credit_card,4,102.91
o_003312,1,credit_card,10,108.84
o_003313,1,credit_card,1,256.12
o_003314,1,credit_card,6,128.48
o_003315,1,boleto,1,107.49
o_003316,1,credit_card,4,43.12
o_003317,1,boleto,1,287.27
o_003318,1,credit_card,12,208.94
o_003319,1,credit_card,1,519.57
o_003320,1,boleto,1,181.66
o_003321,1,boleto,1,108.13
o_003322,1,credit_card,2,172.25
o_003323,1,credit_card,1,160.56
o_003324,1,credit_card,8,49.58
o_003325,1,credit_card,2,215.34
o_003326,1,credit_card,1,129.58
o_003327,1,credit_card,3,313.59
o_003328,1,credit_card,1,256.81
o_003329,1,credit_card,4,297.32
o_003330,1,credit_card,1,131.31
o_003331,1,credit_card,3,134.33
o_003332,1,voucher,1,44.97
o_003333,1,boleto,1,73.2
o_003334,1,credit_card,1,160.27
o_003335,1,credit_card,2,519.03
o_003336,1,boleto,1,46.12
o_003337,1,boleto,1,54.65
o_003338,1,debit_card,1,251.76
o_003339,1,credit_card,1,266.37
o_003340,1,credit_card,3,92.26
o_003341,1,credit_card,3,443.89
o_003342,1,credit_card,8,158.03
o_003343,1,credit_card,3,40.87
o_003344,1,boleto,1,147.05
o_003345,1,credit_card,1,98.12
o_003346,1,credit_card,2,53.06
o_003347,1,credit_card,10,106.68
o_003348,1,credit_card,1,33.99
o_003349,1,debit_card,1,170.73
o_003350,1,boleto,1,211.65
o_003351,1,boleto,1,156.41
o_003352,1,debit_card,1,103.42
o_003353,1,credit_card,1,293.5
o_003354,1,credit_card,4,239.68
o_003355,1,credit_card,2,386.61
o_003356,1,credit_card,1,75.27
o_003357,1,credit_card,4,386.86
o_003358,1,credit_card,10,59.52
o_003359,1,boleto,1,158.98
o_003360,1,credit_card,3,164.04
o_003361,1,credit_card,1,435.24
o_003362,1,credit_card,4,333.5
o_003363,1,credit_card,4,373.07
o_003364,1,credit_card,2,286.86
o_003365,1,credit_card,1,285.0
o_003366,1,credit_card,1,51.42
o_003367,1,boleto,1,146.72
o_003368,1,boleto,1,113.42
o_003369,1,boleto,1,87.41
o_003370,1,credit_card,1,122.93
o_003371,1,credit_card,4,46.43
o_003372,1,boleto,1,138.51
o_003373,1,credit_card,1,57.04
o_003374,1,credit_card,6,352.93
o_003375,1,credit_card,10,158.02
o_003376,1,boleto,1,230.48
o_003377,1,credit_card,1,131.97
o_003378,1,credit_card,6,194.98
o_003379,1,credit_card,1,158.6
o_003380,1,credit_card,4,56.46
o_003381,1,credit_card,8,107.62
o_003382,1,credit_card,2,54.7
o_003383,1,credit_card,12,210.29
o_003384,1,credit_card,2,177.16
o_003385,1,credit_card,1,252.84
o_003386,1,credit_card,8,375.22
o_003387,1,credit_card,1,76.49
o_003388,1,credit_card,2,471.65
o_003389,1,credit_card,2,53.16
o_003390,1,credit_card,1,35.99
o_003391,1,credit_card,2,48.76
o_003392,1,boleto,1,149.88
o_003393,1,credit_card,1,321.8
o_003394,1,credit_card,2,188.68
o_003395,1,credit_card,1,35.74
o_003396,1,credit_card,2,175.08
o_003397,1,credit_card,1,107.86
o_003398,1,credit_card,3,117.87
o_003399,1,boleto,1,363.11
o_003400,1,credit_card,4,72.93
o_003401,1,credit_card,1,178.88
o_003402,1,credit_card,1,125.42
o_003403,1,credit_card,1,127.9
o_003404,1,credit_card,1,400.65
o_003405,1,credit_card,10,187.42
o_003406,1,credit_card,4,79.94
o_003407,1,credit_card,2,87.34
o_003408,1,credit_card,1,86.6
o_003409,1,boleto,1,55.14
o_003410,1,boleto,1,288.91
o_003411,1,credit_card,8,268.33
o_003412,1,credit_card,1,80.0
o_003413,1,voucher,1,329.09
o_003414,1,credit_card,2,243.23
o_003415,1,credit_card,1,261.27
o_003416,1,credit_card,3,42.31
o_003417,1,credit_card,3,172.14
o_003418,1,boleto,1,181.99
o_003419,1,credit_card,6,38.15
o_003420,1,credit_card,2,508.64
o_003421,1,credit_card,3,267.28
o_003422,1,credit_card,1,191.97
o_003423,1,credit_card,1,163.86
o_003424,1,credit_card,2,423.05
o_003425,1,credit_card,2,207.88
o_003426,1,credit_card,2,130.33
o_003427,1,voucher,1,57.73
o_003428,1,boleto,1,101.73
o_003429,1,credit_card,4,240.57
o_003430,1,credit_card,1,70.79
o_003431,1,boleto,1,682.12
o_003432,1,credit_card,1,123.11
o_003433,1,credit_card,1,30.06
o_003434,1,credit_card,8,33.62
o_003435,1,credit_card,4,45.82
o_003436,1,debit_card,1,121.73
o_003437,1,credit_card,1,145.17
o_003438,1,credit_card,4,66.42
o_003439,1,credit_card,4,115.94
o_003440,1,credit_card,3,253.95
o_003441,1,credit_card,1,40.96
o_003442,1,credit_card,6,212.17
o_003443,1,boleto,1,86.89
o_003444,1,boleto,1,148.47
o_003445,1,boleto,1,156.5
o_003446,1,credit_card,1,77.9
o_003447,1,credit_card,2,169.17
o_003448,1,boleto,1,298.16
o_003449,1,boleto,1,175.15
o_003450,1,debit_card,1,262.46
o_003451,1,credit_card,1,43.42
o_003452,1,credit_card,6,139.79
o_003453,1,credit_card,2,334.4
o_003454,1,credit_card,1,47.92
o_003455,1,credit_card,1,77.67
o_003456,1,boleto,1,387.86
o_003457,1,credit_card,2,311.1
o_003458,1,credit_card,1,116.85
o_003459,1,credit_card,3,84.38
o_003460,1,credit_card,1,91.64
o_003461,1,credit_card,1,141.72
o_003462,1,credit_card,1,200.7
o_003463,1,credit_card,10,81.2
o_003464,1,credit_card,3,62.69
o_003465,1,boleto,1,271.54
o_003466,1,credit_card,10,221.14
o_003467,1,credit_card,1,128.34
o_003468,1,credit_card,1,135.88
o_003469,1,boleto,1,255.98
o_003470,1,credit_card,1,182.12
o_003471,1,credit_card,1,126.57
o_003472,1,credit_card,1,156.6
o_003473,1,credit_card,3,777.19
o_003474,1,credit_card,1,129.52
o_003475,1,boleto,1,72.87
o_003476,1,credit_card,1,501.29
o_003477,1,credit_card,6,162.15
o_003478,1,credit_card,1,56.4
o_003479,1,credit_card,1,58.53
o_003480,1,boleto,1,131.03
o_003481,1,credit_card,4,116.97
o_003482,1,voucher,1,50.85
o_003483,1,credit_card,1,214.64
o_003484,1,credit_card,4,50.49
o_003485,1,credit_card,2,121.58
o_003486,1,credit_card,4,33.59
o_003487,1,boleto,1,38.01
o_003488,1,credit_card,3,178.37
o_003489,1,credit_card,1,168.14
o_003490,1,boleto,1,82.19
o_003491,1,credit_card,4,65.49
o_003492,1,credit_card,10,48.19
o_003493,1,boleto,1,130.06
o_003494,1,credit_card,3,227.15
o_003495,1,boleto,1,652.71
o_003496,1,credit_card,1,279.49
o_003497,1,boleto,1,29.18
o_003498,1,credit_card,8,247.13
o_003499,1,credit_card,10,281.45
o_003500,1,credit_card,3,85.07
o_003501,1,credit_card,1,173.98
o_003502,1,boleto,1,167.39
o_003503,1,credit_card,1,301.06
o_003504,1,boleto,1,91.38
o_003505,1,credit_card,10,101.93
o_003506,1,credit_card,1,159.35
o_003507,1,credit_card,2,88.01
o_003508,1,credit_card,8,783.45
o_003509,1,boleto,1,886.56
o_003510,1,boleto,1,111.2
o_003511,1,credit_card,10,56.65
o_003512,1,credit_card,1,163.02
o_003513,1,debit_card,1,192.71
o_003514,1,credit_card,1,316.47
o_003515,1,boleto,1,292.78
o_003516,1,credit_card,2,225.53
o_003517,1,credit_card,1,262.31
o_003518,1,credit_card,10,73.13
o_003519,1,debit_card,1,481.95
o_003520,1,credit_card,4,46.78
o_003521,1,credit_card,8,39.46
o_003522,1,voucher,1,28.27
o_003523,1,credit_card,1,272.0
o_003524,1,credit_card,1,449.26
o_003525,1,credit_card,1,29.21
o_003526,1,credit_card,2,89.67
o_003527,1,credit_card,1,106.01
o_003528,1,credit_card,3,119.54
o_003529,1,credit_card,1,198.87
o_003530,1,credit_card,4,68.08
o_003531,1,debit_card,1,482.11
o_003532,1,credit_card,6,572.71
o_003533,1,boleto,1,78.59
o_003534,1,credit_card,1,50.15
o_003535,1,boleto,1,140.04
o_003536,1,credit_card,4,71.26
o_003537,1,credit_card,10,44.2
o_003538,1,credit_card,10,115.97
o_003539,1,credit_card,1,221.11
o_003540,1,credit_card,2,116.03
o_003541,1,boleto,1,205.51
o_003542,1,boleto,1,139.75
o_003543,1,credit_card,2,153.06
o_003544,1,debit_card,1,196.54
o_003545,1,credit_card,6,37.87
o_003546,1,credit_card,2,70.65
o_003547,1,credit_card,1,34.36
o_003548,1,credit_card,1,28.43
o_003549,1,credit_card,4,117.25
o_003550,1,credit_card,2,25.83
o_003551,1,credit_card,1,87.36
o_003552,1,credit_card,1,177.17
o_003553,1,credit_card,2,64.6
o_003554,1,credit_card,1,197.79
o_003555,1,credit_card,4,229.05
o_003556,1,credit_card,6,63.96
o_003557,1,credit_card,1,720.37
o_003558,1,boleto,1,378.92
o_003559,1,credit_card,2,173.99
o_003560,1,credit_card,4,256.99
o_003561,1,credit_card,3,40.98
o_003562,1,boleto,1,307.19
o_003563,1,boleto,1,64.01
o_003564,1,credit_card,3,199.63
o_003565,1,credit_card,4,115.74
o_003566,1,credit_card,8,146.04
o_003567,1,credit_card,2,39.57
o_003568,1,credit_card,4,154.16
o_003569,1,credit_card,1,29.68
o_003570,1,boleto,1,130.77
o_003571,1,debit_card,1,189.88
o_003572,1,boleto,1,131.31
o_003573,1,credit_card,2,49.79
o_003574,1,credit_card,4,134.48
o_003575,1,credit_card,1,188.75
o_003576,1,boleto,1,63.44
o_003577,1,credit_card,1,155.43
o_003578,1,credit_card,6,26.15
o_003579,1,boleto,1,52.73
o_003580,1,credit_card,1,96.22
o_003581,1,credit_card,4,155.43
o_003582,1,debit_card,1,31.55
o_003583,1,credit_card,1,63.63
o_003584,1,credit_card,1,232.45
o_003585,1,credit_card,1,269.42
o_003586,1,credit_card,1,343.85
o_003587,1,voucher,1,127.96
o_003588,1,credit_card,4,112.23
o_003589,1,credit_card,1,213.42
o_003590,1,credit_card,6,128.2
o_003591,1,credit_card,12,331.87
o_003592,1,credit_card,2,36.32
o_003593,1,boleto,1,77.42
o_003594,1,voucher,1,115.19
o_003595,1,credit_card,2,53.03
o_003596,1,credit_card,1,271.75
o_003597,1,credit_card,10,283.29
o_003598,1,credit_card,1,465.65
o_003599,1,boleto,1,277.33
o_003600,1,credit_card,2,172.07
o_003601,1,credit_card,6,388.69
o_003602,1,voucher,1,51.57
o_003603,1,credit_card,2,75.92
o_003604,1,credit_card,8,46.3
o_003605,1,credit_card,1,86.66
o_003606,1,credit_card,1,84.01
o_003607,1,boleto,1,178.67
o_003608,1,boleto,1,174.97
o_003609,1,credit_card,1,77.88
o_003610,1,credit_card,10,41.44
o_003611,1,credit_card,6,138.09
o_003612,1,credit_card,4,224.22
o_003613,1,credit_card,1,40.19
o_003614,1,debit_card,1,65.75
o_003615,1,boleto,1,198.01
o_003616,1,credit_card,2,108.37
o_003617,1,boleto,1,202.84
o_003618,1,boleto,1,87.24
o_003619,1,credit_card,2,72.64
o_003620,1,credit_card,2,142.92
o_003621,1,credit_card,1,317.92
o_003622,1,credit_card,2,117.33
o_003623,1,credit_card,3,483.2
o_003624,1,credit_card,1,92.49
o_003625,1,credit_card,3,418.07
o_003626,1,credit_card,4,442.63
o_003627,1,credit_card,1,346.37
o_003628,1,credit_card,1,88.19
o_003629,1,credit_card,1,284.31
o_003630,1,credit_card,1,208.89
o_003631,1,credit_card,10,289.79
o_003632,1,credit_card,10,201.41
o_003633,1,credit_card,2,57.08
o_003634,1,boleto,1,341.88
o_003635,1,boleto,1,113.33
o_003636,1,debit_card,1,107.92
o_003637,1,credit_card,3,223.28
o_003638,1,credit_card,2,492.18
o_003639,1,boleto,1,94.11
o_003640,1,voucher,1,43.22
o_003641,1,credit_card,6,498.17
o_003642,1,boleto,1,123.33
o_003643,1,credit_card,1,456.34
o_003644,1,voucher,1,206.94
o_003645,1,credit_card,1,158.52
o_003646,1,boleto,1,85.05
o_003647,1,boleto,1,54.39
o_003648,1,credit_card,8,192.89
o_003649,1,credit_card,1,288.59
o_003650,1,credit_card,2,110.37
o_003651,1,credit_card,2,500.57
o_003652,1,voucher,1,143.43
o_003653,1,credit_card,3,53.04
o_003654,1,boleto,1,333.02
o_003655,1,boleto,1,67.11
o_003656,1,credit_card,10,66.08
o_003657,1,credit_card,8,107.87
o_003658,1,credit_card,2,127.94
o_003659,1,credit_card,4,313.24
o_003660,1,credit_card,10,477.47
o_003661,1,credit_card,2,116.09
o_003662,1,credit_card,4,202.67
o_003663,1,voucher,1,121.71
o_003664,1,boleto,1,249.94
o_003665,1,credit_card,6,35.37
o_003666,1,credit_card,2,180.67
o_003667,1,credit_card,1,83.83
o_003668,1,credit_card,1,194.57
o_003669,1,credit_card,12,65.12
o_003670,1,voucher,1,124.76
o_003671,1,credit_card,2,26.37
o_003672,1,credit_card,3,394.16
o_003673,1,credit_card,1,374.04
o_003674,1,boleto,1,58.23
o_003675,1,credit_card,1,45.53
o_003676,1,credit_card,1,514.98
o_003677,1,credit_card,2,266.0
o_003678,1,credit_card,1,254.45
o_003679,1,credit_card,1,166.23
o_003680,1,credit_card,1,26.1
o_003681,1,credit_card,1,50.25
o_003682,1,credit_card,3,183.66
o_003683,1,credit_card,1,60.79
o_003684,1,credit_card,1,86.36
o_003685,1,credit_card,1,116.72
o_003686,1,credit_card,2,83.97
o_003687,1,boleto,1,101.42
o_003688,1,credit_card,1,116.36
o_003689,1,credit_card,6,221.98
o_003690,1,boleto,1,211.37
o_003691,1,credit_card,3,135.04
o_003692,1,credit_card,12,204.6
o_003693,1,credit_card,2,61.48
o_003694,1,boleto,1,69.54
o_003695,1,credit_card,1,139.67
o_003696,1,credit_card,10,210.93
o_003697,1,credit_card,3,86.89
o_003698,1,boleto,1,69.47
o_003699,1,credit_card,1,92.01
o_003700,1,boleto,1,284.95
o_003701,1,voucher,1,422.89
o_003702,1,credit_card,4,61.01
o_003703,1,boleto,1,200.86
o_003704,1,credit_card,1,129.1
o_003705,1,credit_card,1,62.07
o_003706,1,boleto,1,256.52
o_003707,1,credit_card,1,340.48
o_003708,1,credit_card,2,29.99
o_003709,1,credit_card,2,213.53
o_003710,1,credit_card,1,356.29
o_003711,1,credit_card,1,278.14
o_003712,1,credit_card,1,278.14
o_003713,1,credit_card,6,96.05
o_003714,1,credit_card,1,831.45
o_003715,1,boleto,1,63.55
o_003716,1,credit_card,1,291.33
o_003717,1,boleto,1,69.86
o_003718,1,credit_card,1,68.47
o_003719,1,boleto,1,82.16
o_003720,1,credit_card,1,389.13
o_003721,1,credit_card,1,136.96
o_003722,1,boleto,1,25.05
o_003723,1,credit_card,4,205.98
o_003724,1,boleto,1,96.38
o_003725,1,boleto,1,424.25
o_003726,1,debit_card,1,181.43
o_003727,1,credit_card,3,43.64
o_003728,1,credit_card,1,153.41
o_003729,1,credit_card,1,40.84
o_003730,1,credit_card,8,65.32
o_003731,1,credit_card,1,211.6
o_003732,1,credit_card,1,1184.85
o_003733,1,credit_card,6,216.36
o_003734,1,debit_card,1,423.97
o_003735,1,credit_card,1,121.27
o_003736,1,boleto,1,95.62
o_003737,1,credit_card,8,614.3
o_003738,1,boleto,1,111.65
o_003739,1,credit_card,1,127.45
o_003740,1,credit_card,4,344.34
o_003741,1,credit_card,1,240.23
o_003742,1,credit_card,1,307.43
o_003743,1,credit_card,1,153.59
o_003744,1,boleto,1,127.75
o_003745,1,credit_card,1,124.82
o_003746,1,boleto,1,78.28
o_003747,1,credit_card,3,45.21
o_003748,1,boleto,1,81.45
o_003749,1,credit_card,10,40.19
o_003750,1,credit_card,2,316.34
o_003751,1,credit_card,2,235.6
o_003752,1,voucher,1,642.36
o_003753,1,credit_card,2,280.38
o_003754,1,credit_card,2,87.56
o_003755,1,credit_card,4,26.51
o_003756,1,boleto,1,124.94
o_003757,1,credit_card,1,52.97
o_003758,1,credit_card,1,214.14
o_003759,1,credit_card,1,37.05
o_003760,1,debit_card,1,44.63
o_003761,1,credit_card,1,36.3
o_003762,1,credit_card,1,112.42
o_003763,1,boleto,1,77.93
o_003764,1,credit_card,10,23.92
o_003765,1,credit_card,1,64.39
o_003766,1,credit_card,2,80.46
o_003767,1,voucher,1,158.07
o_003768,1,credit_card,1,53.68
o_003769,1,voucher,1,392.48
o_003770,1,credit_card,1,358.14
o_003771,1,credit_card,1,76.74
o_003772,1,boleto,1,35.45
o_003773,1,credit_card,12,330.71
o_003774,1,credit_card,2,108.32
o_003775,1,boleto,1,333.03
o_003776,1,credit_card,4,75.38
o_003777,1,boleto,1,213.37
o_003778,1,boleto,1,94.61
o_003779,1,credit_card,3,219.77
o_003780,1,credit_card,1,153.09
o_003781,1,credit_card,1,136.96
o_003782,1,credit_card,2,88.06
o_003783,1,credit_card,4,390.06
o_003784,1,credit_card,2,103.68
o_003785,1,credit_card,8,34.39
o_003786,1,credit_card,1,160.69
o_003787,1,debit_card,1,271.7
o_003788,1,credit_card,3,144.17
o_003789,1,credit_card,6,39.34
o_003790,1,credit_card,1,34.75
o_003791,1,credit_card,1,91.42
o_003792,1,debit_card,1,635.55
o_003793,1,credit_card,2,246.22
o_003794,1,voucher,1,412.5
o_003795,1,credit_card,1,93.91
o_003796,1,credit_card,4,152.84
o_003797,1,credit_card,1,199.4
o_003798,1,debit_card,1,157.13
o_003799,1,credit_card,1,563.62
o_003800,1,boleto,1,439.93
o_003801,1,credit_card,1,37.97
o_003802,1,credit_card,1,42.23
o_003803,1,credit_card,3,108.94
o_003804,1,credit_card,1,62.98
o_003805,1,credit_card,1,196.05
o_003806,1,credit_card,1,41.1
o_003807,1,credit_card,1,176.06
o_003808,1,boleto,1,31.43
o_003809,1,credit_card,1,57.71
o_003810,1,credit_card,2,55.46
o_003811,1,credit_card,1,360.36
o_003812,1,credit_card,2,251.43
o_003813,1,boleto,1,105.0
o_003814,1,credit_card,2,161.18
o_003815,1,credit_card,6,226.2
o_003816,1,debit_card,1,144.92
o_003817,1,credit_card,1,137.45
o_003818,1,boleto,1,56.72
o_003819,1,credit_card,1,253.12
o_003820,1,credit_card,8,123.17
o_003821,1,credit_card,1,152.89
o_003822,1,boleto,1,83.66
o_003823,1,boleto,1,26.58
o_003824,1,credit_card,4,174.47
o_003825,1,credit_card,3,108.64
o_003826,1,credit_card,6,59.59
o_003827,1,credit_card,1,369.86
o_003828,1,credit_card,6,105.51
o_003829,1,credit_card,1,203.6
o_003830,1,credit_card,3,674.19
o_003831,1,credit_card,1,85.73
o_003832,1,credit_card,4,143.05
o_003833,1,credit_card,1,62.83
o_003834,1,boleto,1,287.55
o_003835,1,boleto,1,57.37
o_003836,1,credit_card,1,113.48
o_003837,1,credit_card,1,55.13
o_003838,1,voucher,1,171.14
o_003839,1,credit_card,1,280.8
o_003840,1,credit_card,2,342.59
o_003841,1,boleto,1,179.41
o_003842,1,credit_card,1,89.14
o_003843,1,credit_card,1,75.74
o_003844,1,credit_card,1,61.83
o_003845,1,credit_card,1,282.61
o_003846,1,boleto,1,205.74
o_003847,1,credit_card,2,78.16
o_003848,1,boleto,1,162.97
o_003849,1,credit_card,8,108.97
o_003850,1,credit_card,4,35.46
o_003851,1,credit_card,1,246.23
o_003852,1,credit_card,3,176.29
o_003853,1,boleto,1,141.8
o_003854,1,credit_card,1,80.51
o_003855,1,credit_card,1,229.93
o_003856,1,credit_card,1,305.93
o_003857,1,credit_card,1,29.49
o_003858,1,credit_card,2,215.75
o_003859,1,credit_card,4,67.41
o_003860,1,credit_card,1,62.39
o_003861,1,credit_card,2,530.25
o_003862,1,boleto,1,103.22
o_003863,1,credit_card,6,518.24
o_003864,1,credit_card,8,575.09
o_003865,1,credit_card,1,179.72
o_003866,1,boleto,1,168.64
o_003867,1,credit_card,4,44.13
o_003868,1,voucher,1,141.53
o_003869,1,credit_card,1,63.82
o_003870,1,credit_card,1,38.43
o_003871,1,credit_card,1,88.74
o_003872,1,credit_card,1,117.86
o_003873,1,boleto,1,188.27
o_003874,1,boleto,1,88.72
o_003875,1,credit_card,1,70.29
o_003876,1,credit_card,6,392.63
o_003877,1,credit_card,6,410.9
o_003878,1,credit_card,1,222.04
o_003879,1,credit_card,3,85.7
o_003880,1,credit_card,1,180.33
o_003881,1,boleto,1,32.06
o_003882,1,credit_card,1,278.94
o_003883,1,credit_card,1,121.17
o_003884,1,credit_card,1,38.74
o_003885,1,boleto,1,51.74
o_003886,1,credit_card,1,133.48
o_003887,1,credit_card,1,33.21
o_003888,1,boleto,1,74.35
o_003889,1,credit_card,1,128.1
o_003890,1,credit_card,1,99.8
o_003891,1,credit_card,10,42.86
o_003892,1,boleto,1,67.83
o_003893,1,credit_card,1,93.69
o_003894,1,credit_card,1,44.39
o_003895,1,credit_card,1,279.37
o_003896,1,credit_card,1,33.55
o_003897,1,credit_card,8,136.51
o_003898,1,credit_card,1,154.81
o_003899,1,boleto,1,96.63
o_003900,1,debit_card,1,159.85
o_003901,1,credit_card,3,41.81
o_003902,1,credit_card,3,37.55
o_003903,1,credit_card,1,355.96
o_003904,1,credit_card,6,463.98
o_003905,1,credit_card,1,231.75
o_003906,1,credit_card,4,159.85
o_003907,1,credit_card,8,125.87
o_003908,1,credit_card,4,50.37
o_003909,1,credit_card,3,35.69
o_003910,1,credit_card,2,272.2
o_003911,1,credit_card,1,91.09
o_003912,1,credit_card,2,592.47
o_003913,1,boleto,1,199.8
o_003914,1,voucher,1,30.15
o_003915,1,credit_card,2,57.24
o_003916,1,credit_card,2,207.32
o_003917,1,credit_card,1,228.95
o_003918,1,boleto,1,420.26
o_003919,1,boleto,1,207.45
o_003920,1,boleto,1,157.76
o_003921,1,credit_card,1,184.45
o_003922,1,boleto,1,68.98
o_003923,1,credit_card,6,71.59
o_003924,1,voucher,1,174.06
o_003925,1,credit_card,1,157.82
o_003926,1,boleto,1,39.28
o_003927,1,boleto,1,72.96
o_003928,1,credit_card,2,58.47
o_003929,1,debit_card,1,190.52
o_003930,1,credit_card,1,63.99
o_003931,1,credit_card,6,178.28
o_003932,1,credit_card,2,66.78
o_003933,1,credit_card,1,101.86
o_003934,1,boleto,1,80.08
o_003935,1,credit_card,4,143.53
o_003936,1,credit_card,1,28.44
o_003937,1,credit_card,2,46.86
o_003938,1,credit_card,1,547.45
o_003939,1,credit_card,3,113.53
o_003940,1,credit_card,12,29.03
o_003941,1,credit_card,4,1155.83
o_003942,1,credit_card,4,237.12
o_003943,1,boleto,1,168.62
o_003944,1,boleto,1,361.33
o_003945,1,credit_card,3,460.74
o_003946,1,credit_card,4,42.12
o_003947,1,voucher,1,424.07
