order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
o_003391,c_006222,delivered,2018-02-07 16:32:10,2018-02-07 16:55:10,2018-02-10 06:58:22,2018-02-13 19:12:11,2018-02-23 17:52:49
o_003392,c_003512,delivered,2018-06-13 18:58:37,2018-06-13 19:02:37,2018-06-14 09:52:01,2018-06-19 21:05:44,2018-06-27 22:17:29
o_003393,c_001806,delivered,2018-06-24 10:04:05,2018-06-24 10:13:05,2018-06-26 12:25:02,2018-07-04 05:37:42,2018-07-08 06:32:54
o_003394,c_001207,delivered,2018-03-09 13:00:38,2018-03-09 13:41:38,2018-03-10 06:06:00,2018-03-23 05:48:12,2018-03-28 23:53:47
o_003395,c_006737,delivered,2018-08-13 12:58:20,2018-08-13 13:16:20,2018-08-15 08:24:54,2018-08-21 04:53:22,2018-08-27 11:47:17
o_003396,c_001572,delivered,2018-06-23 09:20:27,2018-06-23 09:25:27,2018-06-24 02:37:21,2018-06-27 07:40:54,2018-06-30 08:24:33
o_003397,c_005759,delivered,2018-06-07 09:21:09,2018-06-07 10:08:09,2018-06-08 09:18:00,2018-06-16 12:13:51,2018-06-22 02:27:11
o_003398,c_006208,delivered,2018-06-12 10:52:38,2018-06-12 11:50:38,2018-06-14 04:03:03,2018-06-21 13:17:49,2018-06-27 18:25:37
o_003399,c_003360,delivered,2018-03-22 22:05:45,2018-03-22 22:39:45,2018-03-23 12:55:35,2018-04-04 04:08:19,2018-04-11 19:16:24
o_003400,c_002178,delivered,2017-04-06 14:36:04,2017-04-06 14:36:04,2017-04-08 00:58:01,2017-04-18 14:49:38,2017-04-26 12:35:19
o_003401,c_001328,delivered,2018-03-23 16:33:24,2018-03-23 16:34:24,2018-03-25 06:44:25,2018-04-04 08:22:46,2018-04-09 12:57:26
o_003402,c_006037,delivered,2017-12-23 16:55:51,2017-12-23 17:17:51,2017-12-25 07:59:08,2017-12-27 19:16:19,2018-01-01 09:22:09
o_003403,c_000693,delivered,2018-01-15 11:27:25,2018-01-15 11:38:25,2018-01-18 10:37:07,2018-01-19 22:13:58,2018-01-26 18:16:41
o_003404,c_006292,delivered,2018-02-20 04:28:03,2018-02-20 04:51:03,2018-02-21 20:06:14,2018-03-12 10:13:57,2018-03-18 10:24:34
o_003405,c_002157,delivered,2017-06-03 12:28:48,2017-06-03 13:19:48,2017-06-06 07:47:15,2017-06-20 05:16:45,2017-06-28 20:29:51
o_003406,c_000104,delivered,2018-05-12 11:40:30,2018-05-12 11:52:30,2018-05-13 09:59:28,2018-05-29 01:03:58,2018-06-01 08:22:03
o_003407,c_003098,delivered,2018-08-22 11:28:55,2018-08-22 11:43:55,2018-08-23 11:09:33,2018-09-06 03:25:00,2018-09-14 05:04:37
o_003408,c_002435,delivered,2017-08-09 16:33:23,2017-08-09 16:40:23,2017-08-10 21:19:59,2017-08-16 06:33:50,2017-08-20 19:01:39
o_003409,c_006258,delivered,2018-03-20 19:06:00,2018-03-20 19:48:00,2018-03-22 05:39:01,2018-03-24 12:39:27,2018-03-29 09:55:36
o_003410,c_005346,delivered,2018-02-19 10:53:39,2018-02-19 11:26:39,2018-02-20 01:38:37,2018-02-28 21:33:29,2018-03-10 13:09:59
o_003411,c_002176,delivered,2017-09-13 10:05:42,2017-09-13 10:07:42,2017-09-15 16:57:50,2017-09-19 20:54:23,2017-09-24 23:02:07
o_003412,c_006915,delivered,2017-04-02 15:20:33,2017-04-02 16:17:33,2017-04-04 12:36:02,2017-04-09 03:09:07,2017-04-15 08:03:47
o_003413,c_002486,delivered,2018-03-01 12:58:39,2018-03-01 13:07:39,2018-03-03 09:04:01,2018-03-13 10:00:36,2018-03-19 04:59:15
o_003414,c_005655,delivered,2018-06-26 22:06:14,2018-06-27 00:48:14,2018-06-28 23:06:17,2018-07-03 19:08:09,2018-07-07 16:59:39
o_003415,c_001133,delivered,2018-05-22 11:09:35,2018-05-22 11:09:35,2018-05-23 23:52:55,2018-05-30 04:32:58,2018-06-07 22:52:26
o_003416,c_002716,delivered,2017-11-10 11:06:51,2017-11-10 11:09:51,2017-11-11 21:21:46,2017-11-24 21:40:25,2017-12-02 22:40:43
o_003417,c_003605,delivered,2018-06-08 12:23:04,2018-06-08 12:34:04,2018-06-09 18:41:17,2018-06-15 11:07:08,2018-06-21 03:15:53
o_003418,c_003222,delivered,2018-08-20 09:58:19,2018-08-20 10:42:19,2018-08-21 07:39:07,2018-09-04 10:35:18,2018-09-07 15:32:18
o_003419,c_006356,delivered,2018-03-21 21:51:42,2018-03-21 22:09:42,2018-03-24 20:14:47,2018-03-25 08:26:31,2018-04-02 14:41:48
o_003420,c_006989,delivered,2017-12-04 11:22:12,2017-12-04 11:31:12,2017-12-05 12:54:32,2017-12-16 04:28:04,2017-12-22 14:42:49
o_003421,c_002567,delivered,2017-05-19 09:04:13,2017-05-19 09:51:13,2017-05-20 16:37:49,2017-06-06 04:33:38,2017-06-14 02:38:46
o_003422,c_001849,delivered,2018-05-24 07:01:05,2018-05-24 07:21:05,2018-05-26 03:47:25,2018-05-30 10:42:43,2018-06-02 11:33:48
o_003423,c_003151,delivered,2017-06-04 20:05:02,2017-06-04 20:16:02,2017-06-07 03:12:27,2017-06-12 18:58:47,2017-06-18 07:23:04
o_003424,c_004578,delivered,2017-07-03 09:08:22,2017-07-03 09:34:22,2017-07-04 17:08:13,2017-07-12 17:30:23,2017-07-20 01:18:00
o_003425,c_003159,delivered,2017-05-08 16:36:05,2017-05-08 16:44:05,2017-05-11 10:01:38,2017-06-02 09:41:00,2017-06-07 13:56:37
o_003426,c_002618,delivered,2018-01-07 11:59:02,2018-01-07 12:35:02,2018-01-08 01:20:29,2018-01-24 20:35:30,2018-02-01 21:05:11
o_003427,c_003161,delivered,2018-05-01 16:08:03,2018-05-01 17:28:03,2018-05-02 07:29:06,2018-05-08 10:38:09,2018-05-15 03:03:08
o_003428,c_007942,delivered,2018-02-01 17:16:51,2018-02-01 17:35:51,2018-02-02 14:06:52,2018-02-06 00:34:33,2018-02-12 06:22:02
o_003429,c_007448,delivered,2017-11-25 10:37:06,2017-11-25 10:39:06,2017-11-26 04:54:03,2017-11-29 04:56:36,2017-12-06 15:08:22
o_003430,c_005628,delivered,2017-04-20 18:52:54,2017-04-20 18:56:54,2017-04-21 14:11:58,2017-04-27 03:46:51,2017-05-03 09:29:46
o_003431,c_006245,delivered,2018-08-02 08:16:52,2018-08-02 08:31:52,2018-08-04 11:37:32,2018-08-29 06:47:06,2018-09-07 23:00:11
o_003432,c_007852,delivered,2018-05-04 13:17:44,2018-05-04 14:01:44,2018-05-06 02:04:07,2018-05-16 10:49:09,2018-05-21 07:17:31
o_003433,c_006361,delivered,2018-05-09 20:28:48,2018-05-09 20:32:48,2018-05-11 20:50:08,2018-05-16 07:15:59,2018-05-19 22:26:09
o_003434,c_001279,delivered,2017-10-22 18:35:21,2017-10-22 19:05:21,2017-10-24 18:43:02,2017-10-29 02:46:28,2017-11-01 23:40:52
o_003435,c_006809,delivered,2018-08-11 17:04:54,2018-08-11 18:22:54,2018-08-14 14:18:28,2018-08-15 08:17:21,2018-08-24 14:32:52
o_003436,c_005277,delivered,2017-02-15 17:30:14,2017-02-15 18:11:14,2017-02-16 14:32:33,2017-02-22 10:02:52,2017-02-25 21:59:19
o_003437,c_000193,delivered,2018-05-03 20:41:32,2018-05-03 21:14:32,2018-05-06 00:34:34,2018-05-10 05:08:20,2018-05-15 21:40:58
o_003438,c_000379,delivered,2017-03-24 21:32:18,2017-03-24 22:19:18,2017-03-26 10:28:07,2017-03-28 16:58:49,2017-04-04 04:53:14
o_003439,c_004330,delivered,2017-01-25 18:16:20,2017-01-25 19:31:20,2017-01-27 23:09:10,2017-02-11 08:13:23,2017-02-16 04:42:02
o_003440,c_006196,delivered,2018-04-24 23:21:23,2018-04-24 23:49:23,2018-04-26 20:17:44,2018-05-07 02:35:39,2018-05-11 12:50:55
o_003441,c_006856,delivered,2018-01-07 15:47:43,2018-01-07 16:53:43,2018-01-08 17:55:04,2018-01-12 01:14:18,2018-01-21 16:29:20
o_003442,c_000678,delivered,2018-07-11 21:28:11,2018-07-11 21:47:11,2018-07-13 17:11:44,2018-07-21 22:46:26,2018-07-26 07:21:49
o_003443,c_000619,delivered,2018-01-26 17:30:52,2018-01-26 17:33:52,2018-01-27 21:32:05,2018-02-05 20:24:54,2018-02-12 00:35:17
o_003444,c_002954,delivered,2018-04-15 21:02:33,2018-04-15 21:05:33,2018-04-17 05:42:03,2018-04-26 12:15:08,2018-05-04 03:52:25
o_003445,c_006094,delivered,2017-01-12 19:42:50,2017-01-12 20:19:50,2017-01-15 10:06:19,2017-01-23 06:27:39,2017-01-31 14:37:11
o_003446,c_002699,delivered,2018-06-07 18:37:27,2018-06-07 18:51:27,2018-06-09 03:32:12,2018-06-13 14:53:49,2018-06-18 08:34:09
o_003447,c_001663,delivered,2018-02-28 14:27:21,2018-02-28 14:32:21,2018-03-03 01:15:50,2018-03-07 06:43:50,2018-03-13 19:16:40
o_003448,c_003554,delivered,2018-07-20 22:45:23,2018-07-20 23:20:23,2018-07-21 15:50:13,2018-07-31 07:55:27,2018-08-08 05:29:06
o_003449,c_006321,delivered,2018-05-09 08:23:30,2018-05-09 09:02:30,2018-05-10 13:09:58,2018-05-20 05:11:04,2018-05-26 05:25:05
o_003450,c_002103,delivered,2018-08-10 19:02:12,2018-08-10 19:44:12,2018-08-11 14:21:53,2018-08-18 12:33:56,2018-08-21 21:58:23
o_003451,c_000423,delivered,2018-08-09 08:13:11,2018-08-09 08:49:11,2018-08-11 15:16:02,2018-08-15 04:15:59,2018-08-18 16:11:08
o_003452,c_001902,delivered,2018-05-04 12:10:02,2018-05-04 12:40:02,2018-05-06 21:41:48,2018-05-09 10:30:53,2018-05-14 03:24:04
o_003453,c_003983,delivered,2017-10-03 13:48:00,2017-10-03 14:38:00,2017-10-06 02:33:04,2017-10-13 21:04:24,2017-10-17 20:25:00
o_003454,c_004272,delivered,2017-11-16 14:51:37,2017-11-16 15:11:37,2017-11-18 09:18:04,2017-11-25 13:12:34,2017-12-04 07:59:02
o_003455,c_003359,delivered,2018-05-07 16:44:53,2018-05-07 17:31:53,2018-05-08 06:05:16,2018-05-15 15:16:14,2018-05-20 00:16:57
o_003456,c_006737,delivered,2017-04-11 19:07:31,2017-04-11 19:29:31,2017-04-13 13:31:04,2017-04-19 12:42:54,2017-04-26 04:22:40
o_003457,c_003444,delivered,2018-03-24 14:54:35,2018-03-24 15:09:35,2018-03-27 10:37:41,2018-04-04 04:03:20,2018-04-14 01:53:19
o_003458,c_002476,delivered,2017-06-13 19:24:33,2017-06-13 19:50:33,2017-06-14 19:36:35,2017-06-28 19:51:08,2017-07-07 10:36:08
o_003459,c_000212,delivered,2018-08-15 22:58:13,2018-08-15 22:59:13,2018-08-17 13:32:07,2018-08-20 11:30:08,2018-08-25 11:34:31
o_003460,c_003535,delivered,2017-04-21 15:53:54,2017-04-21 15:57:54,2017-04-23 18:57:15,2017-04-28 00:43:16,2017-05-07 11:15:44
o_003461,c_003398,delivered,2017-06-05 14:15:53,2017-06-05 15:35:53,2017-06-08 06:20:14,2017-06-12 22:38:40,2017-06-16 18:45:45
o_003462,c_002948,delivered,2018-05-28 13:37:24,2018-05-28 13:52:24,2018-05-30 05:10:11,2018-06-05 05:48:48,2018-06-09 05:18:24
o_003463,c_002431,delivered,2017-03-19 10:18:37,2017-03-19 10:41:37,2017-03-20 22:54:43,2017-04-04 01:27:26,2017-04-12 22:24:52
o_003464,c_000171,delivered,2018-07-26 18:47:58,2018-07-26 18:48:58,2018-07-29 18:14:59,2018-08-12 20:16:02,2018-08-17 16:48:27
o_003465,c_006312,delivered,2018-07-22 12:56:07,2018-07-22 14:26:07,2018-07-23 14:52:53,2018-08-03 07:32:17,2018-08-07 01:59:28
o_003466,c_001632,delivered,2017-08-02 15:40:25,2017-08-02 16:35:25,2017-08-04 13:51:48,2017-08-13 09:20:04,2017-08-23 03:51:37
o_003467,c_006878,delivered,2018-03-23 16:06:07,2018-03-23 16:22:07,2018-03-26 03:09:24,2018-03-29 11:20:38,2018-04-07 17:49:58
o_003468,c_000340,delivered,2017-01-16 00:34:33,2017-01-16 01:07:33,2017-01-17 08:50:26,2017-01-27 23:06:32,2017-02-04 12:37:54
o_003469,c_005314,delivered,2018-04-27 15:21:27,2018-04-27 15:25:27,2018-04-29 12:41:45,2018-05-07 15:17:50,2018-05-13 05:42:13
o_003470,c_005065,delivered,2017-08-05 19:55:48,2017-08-05 20:43:48,2017-08-07 23:10:06,2017-08-12 06:04:39,2017-08-16 23:14:45
o_003471,c_007114,delivered,2017-12-03 09:44:14,2017-12-03 10:02:14,2017-12-04 12:12:52,2017-12-19 15:41:04,2017-12-26 09:03:13
o_003472,c_004245,delivered,2017-07-01 10:18:17,2017-07-01 10:24:17,2017-07-04 03:30:57,2017-07-07 14:05:55,2017-07-13 09:23:32
o_003473,c_004496,delivered,2018-03-03 16:42:22,2018-03-03 17:31:22,2018-03-04 11:34:17,2018-03-20 10:21:59,2018-03-30 01:23:10
o_003474,c_007409,delivered,2018-01-26 13:37:52,2018-01-26 13:48:52,2018-01-27 11:42:25,2018-02-17 00:24:51,2018-02-21 13:23:39
o_003475,c_001624,delivered,2018-06-12 20:05:20,2018-06-12 20:13:20,2018-06-13 08:18:16,2018-06-22 23:44:48,2018-06-29 14:15:02
o_003476,c_004968,delivered,2018-04-20 13:00:26,2018-04-20 13:01:26,2018-04-22 18:58:30,2018-05-05 22:41:07,2018-05-12 08:25:44
o_003477,c_006107,delivered,2018-05-25 07:38:45,2018-05-25 08:42:45,2018-05-27 06:14:01,2018-06-05 06:04:28,2018-06-15 05:47:40
o_003478,c_000689,delivered,2017-12-23 12:43:55,2017-12-23 12:44:55,2017-12-25 23:12:01,2017-12-29 16:31:23,2018-01-06 03:03:34
o_003479,c_001747,delivered,2018-01-05 20:01:09,2018-01-05 20:04:09,2018-01-08 03:17:30,2018-01-15 02:15:33,2018-01-21 14:30:40
o_003480,c_006109,delivered,2018-02-16 16:05:51,2018-02-16 18:19:51,2018-02-19 00:30:39,2018-02-24 08:14:53,2018-03-02 03:12:06
o_003481,c_004254,delivered,2017-07-12 21:41:07,2017-07-12 22:19:07,2017-07-14 07:59:09,2017-07-21 22:58:14,2017-07-26 08:58:24
o_003482,c_007052,delivered,2017-09-07 06:41:55,2017-09-07 06:59:55,2017-09-10 06:17:29,2017-09-14 15:09:08,2017-09-17 17:56:37
o_003483,c_004041,delivered,2018-01-19 18:27:10,2018-01-19 18:45:10,2018-01-20 17:11:15,2018-02-06 02:06:36,2018-02-15 13:29:09
o_003484,c_002098,delivered,2017-04-10 13:43:03,2017-04-10 14:12:03,2017-04-11 15:54:45,2017-04-18 00:24:57,2017-04-27 18:37:59
o_003485,c_001783,delivered,2017-04-28 14:56:48,2017-04-28 15:12:48,2017-05-01 00:06:58,2017-05-09 13:31:48,2017-05-15 10:38:36
o_003486,c_003872,delivered,2018-02-23 07:50:42,2018-02-23 08:03:42,2018-02-24 19:08:50,2018-03-02 02:50:30,2018-03-05 13:14:52
o_003487,c_002920,delivered,2018-01-04 11:23:55,2018-01-04 11:30:55,2018-01-05 09:05:12,2018-01-15 10:35:12,2018-01-20 02:09:45
o_003488,c_000019,delivered,2018-07-22 10:46:51,2018-07-22 11:09:51,2018-07-23 14:55:07,2018-07-29 13:33:25,2018-08-06 22:50:21
o_003489,c_006319,delivered,2018-01-10 14:39:44,2018-01-10 14:42:44,2018-01-12 01:10:28,2018-01-15 20:03:29,2018-01-21 07:31:18
o_003490,c_000973,delivered,2018-04-17 07:47:24,2018-04-17 07:58:24,2018-04-19 16:07:41,2018-04-25 02:09:20,2018-04-28 06:29:51
o_003491,c_002939,delivered,2018-03-13 10:35:30,2018-03-13 10:37:30,2018-03-14 10:43:19,2018-03-19 03:55:11,2018-03-27 17:17:58
o_003492,c_000071,delivered,2018-06-28 12:59:44,2018-06-28 14:02:44,2018-06-30 19:56:29,2018-07-10 02:11:39,2018-07-17 21:28:39
o_003493,c_007111,delivered,2018-05-21 15:35:11,2018-05-21 16:18:11,2018-05-22 17:25:21,2018-05-25 08:55:34,2018-06-01 20:04:03
o_003494,c_002789,delivered,2018-01-04 21:12:53,2018-01-04 21:37:53,2018-01-05 23:48:22,2018-01-08 21:55:56,2018-01-18 07:13:21
o_003495,c_002011,delivered,2017-09-20 07:18:02,2017-09-20 07:33:02,2017-09-22 20:28:05,2017-09-26 14:36:47,2017-10-04 08:10:49
o_003496,c_002377,delivered,2018-08-21 18:56:01,2018-08-21 19:03:01,2018-08-23 21:18:05,2018-08-26 04:29:47,2018-09-03 15:12:20
o_003497,c_003704,delivered,2017-12-18 10:58:44,2017-12-18 11:09:44,2017-12-21 02:51:24,2017-12-24 14:26:20,2017-12-30 13:12:40
o_003498,c_000999,delivered,2018-04-09 10:33:35,2018-04-09 10:42:35,2018-04-10 05:04:05,2018-04-13 22:52:10,2018-04-18 19:16:26
o_003499,c_001677,delivered,2017-03-09 12:42:41,2017-03-09 13:00:41,2017-03-10 04:29:36,2017-03-13 01:25:52,2017-03-21 03:58:33
o_003500,c_000061,delivered,2018-06-11 03:07:54,2018-06-11 03:19:54,2018-06-13 05:20:54,2018-06-22 23:48:42,2018-06-26 22:09:15
o_003501,c_006322,delivered,2018-05-25 19:17:43,2018-05-25 19:37:43,2018-05-26 12:55:16,2018-05-29 15:34:23,2018-06-06 12:12:25
o_003502,c_005837,delivered,2018-05-02 20:43:50,2018-05-02 20:43:50,2018-05-03 22:06:02,2018-05-11 00:16:38,2018-05-20 22:23:44
o_003503,c_007294,shipped,2018-08-01 16:53:59,2018-08-01 17:06:59,2018-08-02 17:00:02,,2018-08-09 04:25:32
o_003504,c_005829,delivered,2017-12-07 15:46:11,2017-12-07 17:46:11,2017-12-08 04:26:27,2017-12-12 00:15:56,2017-12-15 03:42:02
o_003505,c_003169,delivered,2017-02-17 16:06:14,2017-02-17 17:15:14,2017-02-20 08:35:25,2017-02-24 02:17:50,2017-03-06 00:08:13
o_003506,c_000126,delivered,2017-09-06 18:15:00,2017-09-06 18:23:00,2017-09-09 08:20:47,2017-09-15 19:23:31,2017-09-22 08:03:29
o_003507,c_003664,delivered,2017-05-13 10:33:01,2017-05-13 10:55:01,2017-05-14 18:11:11,2017-05-21 01:59:58,2017-05-24 14:21:34
o_003508,c_007572,delivered,2017-03-12 10:16:01,2017-03-12 11:02:01,2017-03-13 01:20:29,2017-03-16 14:23:28,2017-03-21 03:53:44
o_003509,c_006652,delivered,2018-06-09 13:28:18,2018-06-09 13:59:18,2018-06-10 14:29:18,2018-06-21 00:28:49,2018-06-25 17:25:16
o_003510,c_007910,delivered,2017-01-05 12:13:18,2017-01-05 12:31:18,2017-01-06 06:04:42,2017-01-12 06:36:41,2017-01-17 13:39:49
o_003511,c_001883,delivered,2018-01-02 08:07:45,2018-01-02 08:14:45,2018-01-04 20:23:06,2018-01-09 07:10:21,2018-01-13 19:50:01
o_003512,c_005925,delivered,2017-10-11 11:39:06,2017-10-11 11:43:06,2017-10-12 06:25:11,2017-10-20 14:46:30,2017-10-30 06:58:23
o_003513,c_005262,delivered,2017-10-03 14:03:04,2017-10-03 14:08:04,2017-10-05 13:18:25,2017-10-14 08:19:26,2017-10-18 08:40:24
o_003514,c_003619,delivered,2018-07-27 11:44:59,2018-07-27 12:50:59,2018-07-28 14:27:08,2018-08-10 11:20:32,2018-08-14 22:24:41
o_003515,c_002787,delivered,2018-05-27 06:04:04,2018-05-27 06:25:04,2018-05-28 20:10:21,2018-06-06 14:40:53,2018-06-15 14:43:38
o_003516,c_004104,delivered,2017-09-15 16:03:48,2017-09-15 16:08:48,2017-09-18 13:04:42,2017-09-24 04:14:52,2017-10-03 20:18:09
o_003517,c_002795,delivered,2017-01-16 12:19:16,2017-01-16 12:31:16,2017-01-18 18:44:24,2017-01-19 23:57:25,2017-01-25 21:20:08
o_003518,c_002786,delivered,2018-05-08 13:08:36,2018-05-08 13:09:36,2018-05-09 19:54:01,2018-05-16 22:31:43,2018-05-20 08:16:17
o_003519,c_005434,delivered,2017-12-14 20:17:19,2017-12-14 20:44:19,2017-12-15 20:38:20,2017-12-19 15:47:49,2017-12-23 05:14:49
o_003520,c_001260,delivered,2017-03-05 16:27:35,2017-03-05 16:32:35,2017-03-06 06:14:54,2017-03-21 18:50:14,2017-03-31 03:04:17
o_003521,c_007505,canceled,2018-06-18 23:25:14,2018-06-19 00:15:14,,,2018-07-01 16:08:20
o_003522,c_005941,delivered,2017-02-04 15:26:52,2017-02-04 15:27:52,2017-02-06 06:05:14,2017-02-08 04:55:03,2017-02-11 16:27:11
o_003523,c_000144,delivered,2017-04-27 10:07:40,2017-04-27 10:09:40,2017-04-27 23:33:54,2017-05-09 02:52:37,2017-05-13 09:55:03
o_003524,c_006737,delivered,2017-10-07 16:29:32,2017-10-07 18:00:32,2017-10-10 01:36:38,2017-10-14 07:26:27,2017-10-18 12:04:50
o_003525,c_007683,delivered,2018-04-04 07:45:31,2018-04-04 08:16:31,2018-04-05 06:31:57,2018-04-07 11:21:21,2018-04-13 16:23:37
o_003526,c_006136,delivered,2018-03-26 08:23:42,2018-03-26 08:41:42,2018-03-28 01:44:37,2018-03-31 15:12:50,2018-04-05 11:48:25
o_003527,c_005103,delivered,2018-06-14 20:56:07,2018-06-14 21:50:07,2018-06-16 04:18:23,2018-06-21 02:38:53,2018-06-30 02:47:30
o_003528,c_005715,delivered,2018-01-14 08:08:21,2018-01-14 08:10:21,2018-01-16 14:01:12,2018-01-27 23:02:28,2018-01-31 20:56:24
o_003529,c_004089,delivered,2018-01-27 09:55:47,2018-01-27 10:08:47,2018-01-30 04:33:21,2018-01-30 15:04:34,2018-02-09 04:32:49
o_003530,c_001548,delivered,2018-02-06 22:44:37,2018-02-06 22:45:37,2018-02-08 21:39:05,2018-02-13 00:00:37,2018-02-17 09:12:55
o_003531,c_001994,delivered,2018-08-11 10:35:41,2018-08-11 11:23:41,2018-08-12 15:32:57,2018-08-24 23:39:54,2018-09-02 11:15:43
o_003532,c_000626,delivered,2017-03-15 22:12:11,2017-03-15 22:59:11,2017-03-17 02:16:42,2017-03-22 18:02:28,2017-03-30 04:19:06
o_003533,c_005418,delivered,2018-08-09 05:44:26,2018-08-09 07:23:26,2018-08-11 05:37:20,2018-08-16 13:59:20,2018-08-24 20:22:54
o_003534,c_004064,delivered,2018-07-06 19:37:10,2018-07-06 19:46:10,2018-07-08 20:10:08,2018-07-15 10:44:02,2018-07-25 03:15:25
o_003535,c_000475,delivered,2018-04-06 17:30:34,2018-04-06 18:49:34,2018-04-07 17:51:46,2018-04-14 05:14:26,2018-04-20 23:28:50
o_003536,c_002311,delivered,2017-06-13 15:31:03,2017-06-13 15:45:03,2017-06-16 13:38:50,2017-06-21 10:39:18,2017-06-24 14:20:51
o_003537,c_006890,delivered,2017-02-20 15:11:35,2017-02-20 16:19:35,2017-02-21 05:08:39,2017-02-28 10:01:31,2017-03-06 03:12:22
o_003538,c_000403,delivered,2017-09-12 17:29:50,2017-09-12 17:39:50,2017-09-15 05:59:13,2017-09-24 17:16:21,2017-09-28 15:45:09
o_003539,c_004218,delivered,2017-06-01 13:20:54,2017-06-01 14:37:54,2017-06-04 07:19:51,2017-06-06 11:21:04,2017-06-15 12:48:04
o_003540,c_005329,delivered,2017-05-23 08:31:48,2017-05-23 09:01:48,2017-05-25 08:24:35,2017-06-08 14:50:37,2017-06-13 05:18:54
o_003541,c_004294,canceled,2018-05-13 16:31:02,2018-05-13 16:59:02,,,2018-05-22 19:02:16
o_003542,c_003388,delivered,2017-02-28 13:58:28,2017-02-28 16:18:28,2017-03-01 17:07:13,2017-03-07 14:59:48,2017-03-16 08:09:45
o_003543,c_000555,delivered,2017-09-10 18:18:48,2017-09-10 18:22:48,2017-09-12 22:22:08,2017-09-14 19:01:10,2017-09-22 09:30:23
o_003544,c_005600,delivered,2017-02-27 20:42:41,2017-02-27 20:44:41,2017-03-01 22:55:51,2017-03-05 13:13:26,2017-03-09 18:43:27
o_003545,c_001202,delivered,2017-10-21 06:09:58,2017-10-21 06:31:58,2017-10-23 21:47:44,2017-10-27 15:11:16,2017-10-30 19:47:57
o_003546,c_003513,delivered,2018-05-11 19:52:14,2018-05-11 20:56:14,2018-05-13 23:01:42,2018-05-21 23:20:19,2018-05-29 03:29:28
o_003547,c_007626,delivered,2017-06-20 15:13:02,2017-06-20 16:28:02,2017-06-21 10:33:44,2017-06-27 02:18:05,2017-07-04 14:37:44
o_003548,c_003967,delivered,2018-01-14 14:45:54,2018-01-14 14:54:54,2018-01-15 20:50:43,2018-01-19 09:34:47,2018-01-27 18:14:08
o_003549,c_001140,delivered,2018-04-09 19:37:24,2018-04-09 19:39:24,2018-04-11 02:10:25,2018-04-17 15:32:50,2018-04-23 16:32:58
o_003550,c_002806,delivered,2018-05-18 18:13:23,2018-05-18 18:56:23,2018-05-20 15:44:05,2018-05-25 01:02:41,2018-06-03 04:56:36
o_003551,c_001437,delivered,2017-09-24 19:59:33,2017-09-24 20:02:33,2017-09-25 13:39:36,2017-10-11 02:15:38,2017-10-18 16:17:15
o_003552,c_001890,delivered,2018-05-23 13:57:28,2018-05-23 15:16:28,2018-05-25 15:34:06,2018-05-26 19:40:46,2018-06-02 02:24:47
o_003553,c_003564,delivered,2018-01-20 21:15:36,2018-01-20 21:44:36,2018-01-21 20:31:17,2018-01-30 18:08:17,2018-02-08 22:32:15
o_003554,c_007507,delivered,2018-07-16 20:59:41,2018-07-16 21:07:41,2018-07-19 01:24:15,2018-08-01 13:32:52,2018-08-08 16:07:47
o_003555,c_000612,delivered,2018-06-24 13:34:08,2018-06-24 13:42:08,2018-06-27 08:00:35,2018-07-11 02:51:40,2018-07-20 18:27:54
o_003556,c_007689,delivered,2017-08-04 15:11:22,2017-08-04 15:28:22,2017-08-05 18:43:16,2017-08-18 19:53:57,2017-08-27 15:18:51
o_003557,c_003805,delivered,2018-08-10 17:28:55,2018-08-10 17:32:55,2018-08-13 02:30:49,2018-08-26 06:36:52,2018-09-04 01:55:24
o_003558,c_004497,delivered,2017-08-14 14:47:16,2017-08-14 15:03:16,2017-08-15 12:11:43,2017-08-21 04:31:49,2017-08-30 08:06:06
o_003559,c_006523,delivered,2018-04-09 11:07:40,2018-04-09 11:28:40,2018-04-10 18:51:33,2018-04-15 01:27:47,2018-04-18 06:43:34
o_003560,c_000280,delivered,2017-10-05 10:28:06,2017-10-05 10:47:06,2017-10-06 07:31:13,2017-10-26 13:09:51,2017-10-30 18:44:10
o_003561,c_007647,delivered,2018-08-06 13:55:08,2018-08-06 15:49:08,2018-08-08 14:01:38,2018-08-14 21:59:41,2018-08-21 13:34:09
o_003562,c_005734,delivered,2017-08-17 18:22:32,2017-08-17 18:49:32,2017-08-18 06:24:15,2017-08-25 04:22:37,2017-09-04 02:30:55
o_003563,c_000161,delivered,2018-07-22 12:01:30,2018-07-22 12:03:30,2018-07-24 05:36:53,2018-07-30 05:54:16,2018-08-05 23:34:51
o_003564,c_000043,delivered,2018-06-07 11:46:25,2018-06-07 11:50:25,2018-06-09 02:10:19,2018-06-23 13:27:55,2018-06-27 16:28:11
o_003565,c_006389,delivered,2018-07-21 14:15:08,2018-07-21 14:30:08,2018-07-23 15:30:02,2018-07-30 17:56:25,2018-08-05 21:38:02
o_003566,c_004006,delivered,2017-04-19 10:40:05,2017-04-19 10:44:05,2017-04-21 00:43:08,2017-05-05 11:15:29,2017-05-14 17:53:44
o_003567,c_005598,delivered,2018-08-05 15:25:00,2018-08-05 16:17:00,2018-08-07 09:52:12,2018-08-12 22:32:39,2018-08-21 00:10:04
