order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
o_003262,3,p_8610,s_620,2018-05-07 19:50:40,610.36,10.4
o_003263,1,p_2742,s_740,2018-07-12 23:00:08,48.62,27.28
o_003264,1,p_4169,s_143,2018-04-10 19:03:20,75.13,13.3
o_003265,1,p_9917,s_613,2018-05-17 21:45:09,128.01,5.66
o_003266,1,p_5188,s_756,2017-06-01 18:16:09,159.97,16.89
o_003267,1,p_6253,s_428,2018-08-24 18:22:55,37.42,12.92
o_003268,1,p_4704,s_438,2018-06-27 14:24:02,20.76,16.57
o_003269,1,p_9696,s_159,2017-06-20 23:48:42,22.99,8.67
o_003270,1,p_9242,s_930,2017-11-17 12:22:04,73.32,12.94
o_003270,2,p_5320,s_573,2017-11-17 12:22:04,557.28,7.83
o_003271,1,p_6311,s_914,2018-07-08 14:29:55,26.92,28.66
o_003272,1,p_3649,s_104,2018-03-28 11:10:23,138.78,19.72
o_003273,1,p_8153,s_493,2018-08-12 09:32:45,81.1,68.35
o_003274,1,p_2462,s_121,2018-06-12 12:25:54,60.63,10.42
o_003275,1,p_7332,s_988,2018-03-20 16:18:41,20.82,9.15
o_003276,1,p_8596,s_404,2018-02-09 22:21:24,82.04,13.99
o_003277,1,p_5452,s_836,2017-04-17 19:49:37,255.72,5.92
o_003277,2,p_2806,s_275,2017-04-17 19:49:37,162.11,6.04
o_003278,1,p_7363,s_443,2017-03-25 15:14:04,76.6,25.82
o_003279,1,p_7920,s_584,2018-02-13 14:10:17,231.83,27.64
o_003280,1,p_4902,s_298,2017-01-09 19:48:04,165.43,14.9
o_003281,1,p_3686,s_300,2018-07-10 16:55:06,92.14,63.83
o_003282,1,p_6788,s_921,2018-01-12 14:07:13,324.23,26.42
o_003283,1,p_9454,s_406,2018-02-02 10:10:10,96.03,24.35
o_003284,1,p_9771,s_342,2018-03-09 13:44:18,207.31,24.04
o_003285,1,p_8094,s_153,2017-12-26 12:52:00,48.88,6.5
o_003286,1,p_2897,s_635,2018-06-14 12:28:30,135.28,18.33
o_003287,1,p_8058,s_215,2018-03-13 19:01:47,112.18,16.86
o_003288,1,p_3839,s_375,2018-08-29 13:02:08,107.88,17.19
o_003289,1,p_1782,s_199,2018-04-07 13:33:22,100.85,26.98
o_003290,1,p_4803,s_670,2018-01-01 18:25:48,22.91,15.56
o_003291,1,p_1982,s_782,2017-12-01 15:10:55,268.95,6.45
o_003291,2,p_3662,s_813,2017-12-01 15:10:55,17.23,6.27
o_003292,1,p_2806,s_526,2017-04-23 20:55:38,25.71,18.99
o_003293,1,p_9874,s_533,2017-04-02 07:29:48,371.18,16.24
o_003294,1,p_1572,s_750,2017-04-09 19:38:36,113.99,18.36
o_003295,1,p_1844,s_502,2018-08-31 20:49:12,31.17,8.08
o_003296,1,p_1224,s_884,2018-06-26 09:39:46,24.08,10.14
o_003296,2,p_3800,s_462,2018-06-26 09:39:46,59.64,11.18
o_003297,1,p_2247,s_214,2018-05-16 16:48:40,199.23,5.77
o_003298,1,p_6251,s_727,2017-08-14 20:24:51,50.69,28.87
o_003299,1,p_1440,s_107,2018-03-29 08:03:34,240.67,12.18
o_003300,1,p_4246,s_591,2017-10-31 10:29:11,167.62,13.14
o_003301,1,p_8489,s_978,2017-05-29 10:40:03,46.9,24.69
o_003302,1,p_4863,s_726,2018-03-03 12:25:10,82.27,15.26
o_003303,1,p_2924,s_475,2017-02-26 14:25:43,172.18,12.54
o_003304,1,p_5117,s_304,2017-09-07 17:14:39,185.96,24.18
o_003305,1,p_2750,s_494,2018-06-23 19:00:10,33.2,7.83
o_003306,1,p_1282,s_101,2018-04-11 16:39:23,48.46,17.66
o_003307,1,p_3307,s_833,2017-01-17 18:25:16,85.11,22.49
o_003308,1,p_2804,s_591,2018-04-10 12:15:57,26.72,10.42
o_003309,1,p_9056,s_882,2018-04-29 12:19:19,16.68,27.36
o_003310,1,p_4055,s_621,2018-03-29 12:24:27,54.9,22.93
o_003311,1,p_4259,s_537,2018-05-19 12:46:24,80.91,22.0
o_003312,1,p_7159,s_374,2018-07-19 17:41:40,92.66,16.18
o_003313,1,p_9698,s_647,2018-08-28 13:01:24,238.0,18.12
o_003314,1,p_9905,s_706,2017-03-04 16:34:33,36.3,9.64
o_003314,2,p_3546,s_205,2017-03-04 16:34:33,71.07,11.47
o_003315,1,p_8685,s_208,2017-01-21 19:12:11,40.28,67.21
o_003316,1,p_2182,s_387,2017-12-22 12:21:30,33.67,9.45
o_003317,1,p_4916,s_405,2018-03-13 20:10:52,101.24,28.05
o_003317,2,p_4093,s_985,2018-03-13 20:10:52,134.88,23.1
o_003318,1,p_8689,s_607,2018-08-24 07:18:18,193.33,15.61
o_003319,1,p_4816,s_689,2017-11-22 10:19:43,95.14,14.77
o_003319,2,p_2799,s_468,2017-11-22 10:19:43,393.86,15.8
o_003320,1,p_6309,s_486,2018-08-31 21:54:29,159.03,22.63
o_003321,1,p_2701,s_512,2017-07-11 15:59:37,84.93,23.2
o_003322,1,p_4566,s_575,2018-07-02 08:31:28,152.58,19.67
o_003323,1,p_6395,s_857,2018-07-15 18:36:31,135.65,24.91
o_003324,1,p_9590,s_446,2018-01-20 18:40:18,33.53,16.05
o_003325,1,p_2302,s_667,2018-04-17 13:50:42,189.9,25.44
o_003326,1,p_7201,s_762,2018-06-11 21:47:11,115.78,13.8
o_003327,1,p_9988,s_914,2018-05-25 11:03:42,287.19,26.4
o_003328,1,p_6178,s_769,2018-05-08 11:44:14,228.15,28.66
o_003329,1,p_1340,s_315,2018-05-14 12:15:44,289.66,7.66
o_003330,1,p_4457,s_142,2018-07-30 14:02:20,50.73,17.29
o_003330,2,p_4840,s_253,2018-07-30 14:02:20,47.18,16.11
o_003331,1,p_7755,s_577,2018-02-22 14:49:12,125.82,8.51
o_003332,1,p_4609,s_190,2017-04-27 16:13:31,16.87,28.1
o_003333,1,p_1634,s_874,2018-07-22 19:23:02,54.28,18.92
o_003334,1,p_1303,s_761,2018-03-13 05:58:29,130.44,29.83
o_003335,1,p_5951,s_990,2017-05-16 07:20:14,111.2,18.99
o_003335,2,p_5540,s_615,2017-05-16 07:20:14,374.01,14.83
o_003336,1,p_4042,s_538,2017-07-29 17:15:32,17.44,28.68
o_003337,1,p_5571,s_414,2018-01-19 14:15:39,38.48,16.17
o_003338,1,p_4805,s_954,2018-07-01 12:26:47,225.54,26.22
o_003339,1,p_1440,s_191,2017-01-19 15:26:53,243.53,22.84
o_003340,1,p_2319,s_517,2018-04-13 18:03:25,77.92,14.34
o_003341,1,p_1778,s_647,2018-07-07 10:39:40,171.31,5.58
o_003341,2,p_7220,s_900,2018-07-07 10:39:40,49.63,8.02
o_003341,3,p_2855,s_334,2018-07-07 10:39:40,198.92,10.43
o_003342,1,p_3266,s_993,2017-01-14 05:28:35,147.77,10.26
o_003343,1,p_7594,s_744,2017-07-07 04:10:29,32.57,8.3
o_003344,1,p_6484,s_148,2017-03-15 10:44:31,133.18,13.87
o_003345,1,p_2903,s_397,2018-01-06 19:47:21,90.21,7.91
o_003346,1,p_2873,s_531,2018-06-27 10:26:05,23.76,29.3
o_003347,1,p_6701,s_844,2018-02-27 11:15:46,98.67,8.01
o_003348,1,p_2256,s_456,2017-05-28 12:50:00,24.36,9.63
o_003349,1,p_7697,s_580,2018-07-18 04:21:15,100.9,12.18
o_003349,2,p_8668,s_434,2018-07-18 04:21:15,44.68,12.97
o_003350,1,p_1572,s_389,2017-07-30 12:20:18,18.94,29.96
o_003350,2,p_6871,s_927,2017-07-30 12:20:18,76.54,23.12
o_003350,3,p_4100,s_775,2017-07-30 12:20:18,38.9,24.19
o_003351,1,p_3696,s_214,2017-02-24 07:33:17,87.51,68.9
o_003352,1,p_7900,s_495,2017-03-24 13:20:18,84.06,19.36
o_003353,1,p_6637,s_946,2017-03-13 08:02:04,285.15,8.35
o_003354,1,p_6438,s_416,2018-07-24 21:33:19,68.38,65.99
o_003354,2,p_9093,s_261,2018-07-24 21:33:19,36.18,69.13
o_003355,1,p_2048,s_609,2018-03-15 13:51:03,190.0,16.61
o_003355,2,p_1622,s_336,2018-03-15 13:51:03,167.18,12.82
o_003356,1,p_6365,s_515,2018-06-17 20:28:26,51.15,24.12
o_003357,1,p_4406,s_817,2018-06-12 20:27:42,379.89,6.97
o_003358,1,p_2822,s_997,2017-03-17 21:43:53,53.9,5.62
o_003359,1,p_1701,s_383,2017-06-30 10:05:44,151.53,7.45
o_003360,1,p_2193,s_848,2018-03-03 10:31:47,148.29,15.75
o_003361,1,p_8031,s_581,2017-02-14 21:45:13,195.93,19.85
o_003361,2,p_6554,s_552,2017-02-14 21:45:13,55.48,18.21
o_003361,3,p_3029,s_232,2017-02-14 21:45:13,129.05,16.72
o_003362,1,p_5280,s_127,2017-05-11 13:47:21,324.61,8.89
o_003363,1,p_4932,s_861,2017-09-10 17:14:48,362.21,10.86
o_003364,1,p_2586,s_819,2017-09-09 09:50:45,278.19,8.67
o_003365,1,p_6686,s_571,2018-05-07 17:09:26,172.8,8.96
o_003365,2,p_5460,s_956,2018-05-07 17:09:26,93.9,9.34
o_003366,1,p_5862,s_255,2018-03-09 07:11:24,35.05,16.37
o_003367,1,p_1317,s_838,2017-01-21 16:08:58,123.83,22.89
o_003368,1,p_3690,s_506,2018-05-19 21:21:20,93.98,19.44
o_003369,1,p_4905,s_901,2018-01-08 21:46:39,72.8,14.61
o_003370,1,p_6514,s_780,2017-06-08 21:05:13,114.83,8.1
o_003371,1,p_2650,s_219,2017-03-03 20:35:28,24.26,22.17
o_003372,1,p_7577,s_115,2017-04-14 15:37:10,121.47,17.04
o_003373,1,p_2087,s_194,2018-06-14 08:58:18,48.65,8.39
o_003374,1,p_7291,s_772,2017-01-18 12:00:14,346.25,6.68
o_003375,1,p_8540,s_238,2018-03-10 12:48:39,152.42,5.6
o_003376,1,p_5990,s_554,2017-08-27 19:46:54,201.48,29.0
o_003377,1,p_9614,s_357,2018-02-08 07:35:46,103.7,28.27
o_003378,1,p_2702,s_153,2018-01-30 18:16:48,188.39,6.59
o_003379,1,p_9400,s_177,2017-01-31 09:33:22,133.09,25.51
o_003380,1,p_8149,s_892,2018-04-28 18:49:40,42.33,14.13
o_003381,1,p_4050,s_329,2017-10-19 14:48:26,93.84,13.78
o_003382,1,p_6645,s_802,2018-01-29 20:38:14,28.21,26.49
o_003383,1,p_6982,s_829,2018-04-10 09:11:16,198.71,11.58
o_003384,1,p_7747,s_912,2018-01-26 11:23:06,161.02,16.14
o_003385,1,p_7532,s_312,2018-01-12 19:48:24,230.49,22.35
o_003386,1,p_7829,s_980,2018-02-16 12:14:39,363.94,11.28
o_003387,1,p_2895,s_549,2018-05-13 06:35:38,59.15,17.34
o_003388,1,p_1577,s_754,2018-06-10 12:17:10,76.57,7.78
o_003388,2,p_4249,s_907,2018-06-10 12:17:10,377.95,9.35
o_003389,1,p_7285,s_818,2018-08-25 23:26:28,36.51,16.65
o_003390,1,p_7478,s_416,2018-03-24 05:41:38,21.58,14.41
o_003391,1,p_6248,s_331,2018-02-12 16:32:10,30.79,17.97
o_003392,1,p_9418,s_582,2018-06-18 18:58:37,138.35,11.53
o_003393,1,p_5325,s_482,2018-06-29 10:04:05,303.01,18.79
o_003394,1,p_6165,s_317,2018-03-14 13:00:38,159.51,29.17
o_003395,1,p_2567,s_362,2018-08-18 12:58:20,16.64,19.1
o_003396,1,p_8651,s_292,2018-06-28 09:20:27,168.95,6.13
o_003397,1,p_1114,s_848,2018-06-12 09:21:09,92.55,15.31
o_003398,1,p_7123,s_867,2018-06-17 10:52:38,101.1,16.77
o_003399,1,p_2366,s_234,2018-03-27 22:05:45,337.43,25.68
o_003400,1,p_3983,s_513,2017-04-11 14:36:04,45.51,27.42
o_003401,1,p_3108,s_928,2018-03-28 16:33:24,22.3,12.82
o_003401,2,p_1766,s_234,2018-03-28 16:33:24,128.95,14.81
o_003402,1,p_5618,s_684,2017-12-28 16:55:51,111.95,13.47
o_003403,1,p_6934,s_717,2018-01-20 11:27:25,119.4,8.5
o_003404,1,p_7935,s_833,2018-02-25 04:28:03,333.69,66.96
o_003405,1,p_6442,s_269,2017-06-08 12:28:48,159.07,28.35
o_003406,1,p_2656,s_258,2018-05-17 11:40:30,55.5,24.44
o_003407,1,p_4588,s_686,2018-08-27 11:28:55,59.45,27.89
o_003408,1,p_1247,s_972,2017-08-14 16:33:23,77.35,9.25
o_003409,1,p_2733,s_384,2018-03-25 19:06:00,44.16,10.98
o_003410,1,p_2137,s_272,2018-02-24 10:53:39,272.72,16.19
o_003411,1,p_7848,s_255,2017-09-18 10:05:42,256.63,11.7
o_003412,1,p_3817,s_860,2017-04-07 15:20:33,69.01,10.99
o_003413,1,p_8473,s_608,2018-03-06 12:58:39,55.5,26.82
o_003413,2,p_2679,s_952,2018-03-06 12:58:39,216.84,29.93
o_003414,1,p_6741,s_831,2018-07-01 22:06:14,42.53,19.28
o_003414,2,p_6492,s_369,2018-07-01 22:06:14,125.25,18.99
o_003414,3,p_1705,s_158,2018-07-01 22:06:14,18.06,19.12
o_003415,1,p_6250,s_614,2018-05-27 11:09:35,247.86,13.41
o_003416,1,p_9564,s_453,2017-11-15 11:06:51,15.06,27.25
o_003417,1,p_7337,s_726,2018-06-13 12:23:04,85.06,6.77
o_003417,2,p_1694,s_549,2018-06-13 12:23:04,73.42,6.89
o_003418,1,p_9461,s_198,2018-08-25 09:58:19,155.2,26.79
o_003419,1,p_1435,s_147,2018-03-26 21:51:42,24.71,13.44
o_003420,1,p_5853,s_945,2017-12-09 11:22:12,123.02,17.69
o_003420,2,p_1491,s_672,2017-12-09 11:22:12,354.35,13.58
o_003421,1,p_3190,s_997,2017-05-24 09:04:13,198.97,68.31
o_003422,1,p_8381,s_438,2018-05-29 07:01:05,179.11,12.86
o_003423,1,p_6983,s_184,2017-06-09 20:05:02,149.6,14.26
o_003424,1,p_3037,s_771,2017-07-08 09:08:22,80.13,15.74
o_003424,2,p_7785,s_399,2017-07-08 09:08:22,312.94,14.24
o_003425,1,p_8845,s_770,2017-05-13 16:36:05,142.45,65.43
o_003426,1,p_5370,s_597,2018-01-12 11:59:02,107.9,22.43
o_003427,1,p_9048,s_751,2018-05-06 16:08:03,47.1,10.63
o_003428,1,p_6105,s_644,2018-02-06 17:16:51,94.72,7.01
o_003429,1,p_4554,s_593,2017-11-30 10:37:06,233.51,7.06
o_003430,1,p_9211,s_727,2017-04-25 18:52:54,63.56,7.23
o_003431,1,p_3001,s_493,2018-08-07 08:16:52,523.34,64.94
o_003431,2,p_5674,s_654,2018-08-07 08:16:52,24.4,69.44
o_003432,1,p_6502,s_464,2018-05-09 13:17:44,107.14,15.97
o_003433,1,p_3165,s_469,2018-05-14 20:28:48,17.68,12.38
o_003434,1,p_3840,s_795,2017-10-27 18:35:21,23.3,10.32
o_003435,1,p_3182,s_216,2018-08-16 17:04:54,34.22,11.6
o_003436,1,p_3481,s_806,2017-02-20 17:30:14,113.51,8.22
o_003437,1,p_9534,s_845,2018-05-08 20:41:32,130.76,14.41
o_003438,1,p_7877,s_734,2017-03-29 21:32:18,59.23,7.19
o_003439,1,p_6213,s_344,2017-01-30 18:16:20,93.34,22.6
o_003440,1,p_2493,s_608,2018-04-29 23:21:23,228.56,25.39
o_003441,1,p_8420,s_795,2018-01-12 15:47:43,31.47,9.49
o_003442,1,p_5299,s_978,2018-07-16 21:28:11,195.34,16.83
o_003443,1,p_5764,s_633,2018-01-31 17:30:52,57.39,29.5
o_003444,1,p_6754,s_730,2018-04-20 21:02:33,123.51,24.96
o_003445,1,p_9678,s_424,2017-01-17 19:42:50,141.36,15.14
o_003446,1,p_3797,s_784,2018-06-12 18:37:27,67.92,9.98
o_003447,1,p_5144,s_724,2018-03-05 14:27:21,44.93,11.97
o_003447,2,p_5329,s_956,2018-03-05 14:27:21,105.42,6.85
o_003448,1,p_6681,s_676,2018-07-25 22:45:23,269.18,28.98
o_003449,1,p_3137,s_635,2018-05-14 08:23:30,148.07,27.08
o_003450,1,p_8930,s_687,2018-08-15 19:02:12,252.68,9.78
o_003451,1,p_5025,s_363,2018-08-14 08:13:11,36.37,7.05
o_003452,1,p_8225,s_783,2018-05-09 12:10:02,126.38,13.41
o_003453,1,p_8703,s_183,2017-10-08 13:48:00,321.48,12.92
o_003454,1,p_5687,s_847,2017-11-21 14:51:37,29.83,18.09
o_003455,1,p_3692,s_572,2018-05-12 16:44:53,63.12,14.55
o_003456,1,p_8813,s_188,2017-04-16 19:07:31,373.04,14.82
o_003457,1,p_2427,s_761,2018-03-29 14:54:35,288.68,22.42
o_003458,1,p_3045,s_548,2017-06-18 19:24:33,90.6,26.25
o_003459,1,p_1028,s_239,2018-08-20 22:58:13,74.5,9.88
o_003460,1,p_9552,s_775,2017-04-26 15:53:54,78.37,13.27
o_003461,1,p_2261,s_139,2017-06-10 14:15:53,131.43,10.29
o_003462,1,p_6605,s_330,2018-06-02 13:37:24,187.17,13.53
o_003463,1,p_4733,s_438,2017-03-24 10:18:37,53.93,27.27
o_003464,1,p_9421,s_424,2018-07-31 18:47:58,40.28,22.41
o_003465,1,p_2981,s_461,2018-07-27 12:56:07,248.18,23.36
o_003466,1,p_9043,s_816,2017-08-07 15:40:25,193.37,27.77
o_003467,1,p_2627,s_727,2018-03-28 16:06:07,117.59,10.75
o_003468,1,p_8573,s_713,2017-01-21 00:34:33,115.97,19.91
o_003469,1,p_1652,s_805,2018-05-02 15:21:27,240.72,15.26
o_003470,1,p_9890,s_105,2017-08-10 19:55:48,173.05,9.07
o_003471,1,p_3375,s_526,2017-12-08 09:44:14,98.91,27.66
o_003472,1,p_4821,s_348,2017-07-06 10:18:17,149.71,6.89
o_003473,1,p_8195,s_761,2018-03-08 16:42:22,15.43,22.86
o_003473,2,p_3495,s_598,2018-03-08 16:42:22,417.73,25.83
o_003473,3,p_8725,s_247,2018-03-08 16:42:22,271.51,23.83
o_003474,1,p_8303,s_432,2018-01-31 13:37:52,60.52,69.0
o_003475,1,p_9141,s_172,2018-06-17 20:05:20,49.04,23.83
o_003476,1,p_3528,s_354,2018-04-25 13:00:26,220.77,66.16
o_003476,2,p_7477,s_882,2018-04-25 13:00:26,146.94,67.42
o_003477,1,p_6448,s_838,2018-05-30 07:38:45,53.71,15.6
o_003477,2,p_6182,s_596,2018-05-30 07:38:45,76.09,16.75
o_003478,1,p_4033,s_102,2017-12-28 12:43:55,50.15,6.25
o_003479,1,p_1036,s_177,2018-01-10 20:01:09,41.59,16.94
o_003480,1,p_9196,s_518,2018-02-21 16:05:51,125.03,6.0
o_003481,1,p_8298,s_152,2017-07-17 21:41:07,98.6,18.37
o_003482,1,p_1885,s_246,2017-09-12 06:41:55,43.8,7.05
o_003483,1,p_6032,s_171,2018-01-24 18:27:10,29.26,24.28
o_003483,2,p_7183,s_878,2018-01-24 18:27:10,138.6,22.5
o_003484,1,p_3099,s_520,2017-04-15 13:43:03,35.97,14.52
o_003485,1,p_8588,s_164,2017-05-03 14:56:48,106.63,14.95
o_003486,1,p_2078,s_176,2018-02-28 07:50:42,20.54,13.05
o_003487,1,p_5626,s_529,2018-01-09 11:23:55,15.66,22.35
o_003488,1,p_3462,s_116,2018-07-27 10:46:51,164.51,13.86
o_003489,1,p_8569,s_971,2018-01-15 14:39:44,155.22,12.92
o_003490,1,p_5285,s_643,2018-04-22 07:47:24,74.82,7.37
o_003491,1,p_5861,s_705,2018-03-18 10:35:30,54.14,11.35
o_003492,1,p_4246,s_239,2018-07-03 12:59:44,20.48,27.71
o_003493,1,p_2017,s_979,2018-05-26 15:35:11,118.85,11.21
o_003494,1,p_6033,s_153,2018-01-09 21:12:53,216.57,10.58
o_003495,1,p_7120,s_482,2017-09-25 07:18:02,227.14,14.78
o_003495,2,p_8513,s_348,2017-09-25 07:18:02,397.95,12.84
o_003496,1,p_1446,s_606,2018-08-26 18:56:01,266.08,13.41
o_003497,1,p_8306,s_614,2017-12-23 10:58:44,18.65,10.53
o_003498,1,p_7519,s_967,2018-04-14 10:33:35,240.93,6.2
o_003499,1,p_6656,s_963,2017-03-14 12:42:41,268.27,13.18
o_003500,1,p_9051,s_743,2018-06-16 03:07:54,72.57,12.5
o_003501,1,p_9940,s_145,2018-05-30 19:17:43,162.6,11.38
o_003502,1,p_6763,s_776,2018-05-07 20:43:50,152.32,15.07
o_003503,1,p_7759,s_748,2018-08-06 16:53:59,293.22,7.84
o_003504,1,p_7345,s_342,2017-12-12 15:46:11,81.14,10.24
o_003505,1,p_2985,s_489,2017-02-22 16:06:14,91.85,10.08
o_003506,1,p_5701,s_704,2017-09-11 18:15:00,139.65,19.7
o_003507,1,p_6921,s_808,2017-05-18 10:33:01,82.34,5.67
o_003508,1,p_9932,s_928,2017-03-17 10:16:01,770.8,12.65
o_003509,1,p_5951,s_750,2018-06-14 13:28:18,866.59,19.97
o_003510,1,p_9857,s_199,2017-01-10 12:13:18,100.12,11.08
o_003511,1,p_4432,s_987,2018-01-07 08:07:45,40.95,15.7
o_003512,1,p_2378,s_799,2017-10-16 11:39:06,144.51,18.51
o_003513,1,p_1006,s_728,2017-10-08 14:03:04,173.78,18.93
o_003514,1,p_7501,s_738,2018-08-01 11:44:59,288.94,27.53
o_003515,1,p_3035,s_169,2018-06-01 06:04:04,36.08,15.0
o_003515,2,p_2214,s_922,2018-06-01 06:04:04,222.9,18.8
o_003516,1,p_5283,s_970,2017-09-20 16:03:48,208.59,16.94
o_003517,1,p_1024,s_168,2017-01-21 12:19:16,91.79,12.86
o_003517,2,p_4286,s_121,2017-01-21 12:19:16,147.92,9.74
o_003518,1,p_2705,s_733,2018-05-13 13:08:36,54.45,18.68
o_003519,1,p_1210,s_683,2017-12-19 20:17:19,470.34,11.61
o_003520,1,p_8421,s_968,2017-03-10 16:27:35,22.48,24.3
o_003521,1,p_4765,s_435,2018-06-23 23:25:14,24.41,15.05
o_003522,1,p_7927,s_847,2017-02-09 15:26:52,18.13,10.14
o_003523,1,p_9246,s_128,2017-05-02 10:07:40,127.76,14.57
o_003523,2,p_2583,s_468,2017-05-02 10:07:40,113.69,15.98
o_003524,1,p_7076,s_977,2017-10-12 16:29:32,120.23,18.49
o_003524,2,p_8502,s_688,2017-10-12 16:29:32,25.5,17.92
o_003524,3,p_1377,s_750,2017-10-12 16:29:32,248.31,18.81
o_003525,1,p_4468,s_940,2018-04-09 07:45:31,22.74,6.47
o_003526,1,p_5941,s_862,2018-03-31 08:23:42,78.86,10.81
o_003527,1,p_5597,s_366,2018-06-19 20:56:07,89.97,16.04
o_003528,1,p_8779,s_847,2018-01-19 08:08:21,90.52,29.02
o_003529,1,p_9176,s_253,2018-02-01 09:55:47,187.22,11.65
o_003530,1,p_5459,s_722,2018-02-11 22:44:37,62.43,5.65
o_003531,1,p_1813,s_505,2018-08-16 10:35:41,199.07,28.95
o_003531,2,p_8107,s_927,2018-08-16 10:35:41,227.5,26.59
o_003532,1,p_8540,s_117,2017-03-20 22:12:11,177.53,6.19
o_003532,2,p_6457,s_290,2017-03-20 22:12:11,376.17,12.82
o_003533,1,p_9710,s_822,2018-08-14 05:44:26,69.34,9.25
o_003534,1,p_4358,s_182,2018-07-11 19:37:10,36.24,13.91
o_003535,1,p_2173,s_639,2018-04-11 17:30:34,134.38,5.66
o_003536,1,p_9979,s_613,2017-06-18 15:31:03,64.92,6.34
o_003537,1,p_5070,s_162,2017-02-25 15:11:35,38.59,5.61
o_003538,1,p_6991,s_674,2017-09-17 17:29:50,100.73,15.24
o_003539,1,p_2847,s_545,2017-06-06 13:20:54,208.64,12.47
o_003540,1,p_2762,s_145,2017-05-28 08:31:48,89.9,26.13
o_003541,1,p_2307,s_554,2018-05-18 16:31:02,163.87,10.82
o_003541,2,p_6206,s_961,2018-05-18 16:31:02,20.24,10.58
o_003542,1,p_8023,s_941,2017-03-05 13:58:28,133.14,6.61
o_003543,1,p_3116,s_154,2017-09-15 18:18:48,140.67,12.39
o_003544,1,p_1975,s_790,2017-03-04 20:42:41,188.53,8.01
o_003545,1,p_5435,s_971,2017-10-26 06:09:58,27.26,10.61
o_003546,1,p_3020,s_625,2018-05-16 19:52:14,42.15,28.5
o_003547,1,p_9083,s_445,2017-06-25 15:13:02,17.73,16.63
o_003548,1,p_1506,s_644,2018-01-19 14:45:54,15.36,13.07
o_003549,1,p_7166,s_504,2018-04-14 19:37:24,110.94,6.31
o_003550,1,p_3319,s_776,2018-05-23 18:13:23,20.12,5.71
o_003551,1,p_1263,s_686,2017-09-29 19:59:33,59.44,27.92
o_003552,1,p_2938,s_317,2018-05-28 13:57:28,169.2,7.97
o_003553,1,p_2561,s_883,2018-01-25 21:15:36,52.05,12.55
o_003554,1,p_7535,s_712,2018-07-21 20:59:41,173.12,24.67
o_003555,1,p_4663,s_558,2018-06-29 13:34:08,201.51,27.54
o_003556,1,p_7685,s_623,2017-08-09 15:11:22,39.0,24.96
o_003557,1,p_7653,s_179,2018-08-15 17:28:55,698.2,22.17
o_003558,1,p_3163,s_945,2017-08-19 14:47:16,370.73,8.19
o_003559,1,p_5857,s_596,2018-04-14 11:07:40,161.18,12.81
o_003560,1,p_4624,s_660,2017-10-10 10:28:06,101.65,69.02
o_003560,2,p_8889,s_293,2017-10-10 10:28:06,17.57,68.75
o_003561,1,p_8384,s_632,2018-08-11 13:55:08,23.74,17.24
o_003562,1,p_7872,s_807,2017-08-22 18:22:32,287.46,19.73
o_003563,1,p_6909,s_898,2018-07-27 12:01:30,48.84,15.17
o_003564,1,p_6596,s_274,2018-06-12 11:46:25,175.42,24.21
o_003565,1,p_3111,s_251,2018-07-26 14:15:08,96.21,19.53
o_003566,1,p_7779,s_566,2017-04-24 10:40:05,122.01,24.03
o_003567,1,p_3363,s_625,2018-08-10 15:25:00,27.4,12.17
o_003568,1,p_8061,s_876,2017-06-11 15:27:04,130.11,24.05
o_003569,1,p_2343,s_673,2018-07-27 17:05:28,23.36,6.32
o_003570,1,p_4383,s_582,2018-08-08 18:51:32,113.91,16.86
o_003571,1,p_1561,s_335,2018-05-26 16:12:14,161.56,28.32
o_003572,1,p_7321,s_190,2017-08-20 07:10:51,105.09,26.22
o_003573,1,p_8540,s_390,2018-04-11 18:00:41,20.04,29.75
o_003574,1,p_5833,s_408,2018-01-12 10:01:24,122.57,11.91
o_003575,1,p_8876,s_208,2018-01-24 13:18:24,172.22,16.53
o_003576,1,p_7389,s_928,2017-10-23 12:34:11,41.36,22.08
o_003577,1,p_5011,s_487,2017-09-14 13:44:23,148.54,6.89
o_003578,1,p_3993,s_181,2018-06-07 18:07:02,15.8,10.35
o_003579,1,p_5629,s_825,2017-08-18 13:32:01,41.99,10.74
o_003580,1,p_7063,s_829,2018-06-07 08:38:53,68.51,27.71
o_003581,1,p_4077,s_101,2017-01-10 14:47:25,142.47,12.96
o_003582,1,p_9547,s_364,2018-06-07 19:08:59,23.01,8.54
o_003583,1,p_2475,s_393,2017-07-25 14:02:12,55.82,7.81
o_003584,1,p_8904,s_621,2017-12-25 14:17:24,222.6,9.85
o_003585,1,p_2219,s_155,2017-09-11 12:16:45,206.98,12.58
o_003585,2,p_9501,s_117,2017-09-11 12:16:45,38.12,11.74
o_003586,1,p_5734,s_591,2018-01-13 15:16:20,334.59,9.26
o_003587,1,p_5053,s_815,2017-01-25 08:32:07,100.59,27.37
o_003588,1,p_3660,s_953,2018-03-16 07:58:00,106.11,6.12
o_003589,1,p_4288,s_301,2018-04-25 12:47:02,114.86,12.46
o_003589,2,p_1816,s_474,2018-04-25 12:47:02,76.47,9.63
o_003590,1,p_2644,s_556,2018-02-22 18:00:47,119.03,9.17
o_003591,1,p_3262,s_361,2017-08-07 16:51:06,179.08,12.14
o_003591,2,p_3535,s_266,2017-08-07 16:51:06,127.48,13.17
